timestamp,open,high,low,close,volume
2026-04-08 20:00:00,71309.6,71750.0,70901.6,71072.5,417.88596713
2026-04-09 00:00:00,71073.0,71199.8,70463.1,70994.1,792.73013529
2026-04-09 04:00:00,70994.1,71116.3,70694.8,70972.5,571.29140632
2026-04-09 08:00:00,70972.4,71576.9,70866.1,71156.5,707.8468528
2026-04-09 12:00:00,71154.1,72350.0,70531.6,72144.4,1457.26394922
2026-04-09 16:00:00,72144.4,72550.0,71727.2,72095.6,1363.97906388
2026-04-09 20:00:00,72092.7,73130.0,71588.0,71786.9,1046.71297103
2026-04-10 00:00:00,71795.0,72388.1,71585.1,71875.0,730.71106164
2026-04-10 04:00:00,71875.1,72277.7,71428.5,71485.4,807.43686258
2026-04-10 08:00:00,71485.5,72268.0,71428.0,72124.3,527.61216764
2026-04-10 12:00:00,72124.3,73305.4,71900.0,72456.0,2364.58764586
2026-04-10 16:00:00,72456.0,73264.6,72380.9,73243.0,730.7521901
2026-04-10 20:00:00,73243.0,73444.5,72727.7,72957.4,623.07355523
2026-04-11 00:00:00,72959.1,73099.9,72673.9,72872.4,440.28050769
2026-04-11 04:00:00,72872.5,72950.0,72617.9,72745.0,478.38154271
2026-04-11 08:00:00,72745.0,72919.0,72625.1,72919.0,406.50901758
2026-04-11 12:00:00,72919.0,72990.4,72527.8,72863.0,487.64998604
2026-04-11 16:00:00,72863.0,73807.2,72823.1,73691.2,789.97002963
2026-04-11 20:00:00,73691.3,73700.0,72914.3,73054.3,454.96203721
2026-04-12 00:00:00,73054.3,73138.2,71313.1,71596.8,1615.87758612
2026-04-12 04:00:00,71596.8,71789.9,71419.4,71671.1,1002.63415957
2026-04-12 08:00:00,71671.1,71796.1,71355.1,71471.3,851.72438669
2026-04-12 12:00:00,71471.3,71499.0,70610.8,70887.0,1174.56916015
2026-04-12 16:00:00,70887.0,71224.4,70818.6,71091.0,365.5828994
2026-04-12 20:00:00,71091.1,71457.6,70505.9,70742.7,668.16503239
2026-04-13 00:00:00,70746.6,71277.9,70609.8,70981.9,425.91303638
2026-04-13 04:00:00,70982.0,71150.6,70678.9,70824.6,691.88521505
2026-04-13 08:00:00,70824.6,70995.5,70574.3,70928.8,673.04351558
2026-04-13 12:00:00,70928.9,72458.7,70761.5,71868.1,1549.04129022
2026-04-13 16:00:00,71868.0,73478.2,71675.8,73320.3,1957.77723609
2026-04-13 20:00:00,73320.3,74904.2,73008.0,74418.2,2914.35128842
2026-04-14 00:00:00,74418.2,74576.2,73974.7,74441.5,798.32885911
2026-04-14 04:00:00,74441.6,74930.0,74156.9,74552.8,962.94703821
2026-04-14 08:00:00,74552.8,74906.0,74309.7,74377.7,749.50553977
2026-04-14 12:00:00,74377.8,76048.1,74281.5,75328.2,2920.84628209
2026-04-14 16:00:00,75327.1,75693.5,73838.0,74219.4,1764.31656535
2026-04-14 20:00:00,74226.6,74433.2,73803.2,74148.8,737.41354569
2026-04-15 00:00:00,74148.8,74790.5,74127.0,74346.6,660.17538308
2026-04-15 04:00:00,74346.7,74462.5,73507.1,73742.8,1641.41183373
2026-04-15 08:00:00,73744.5,74257.2,73676.8,74200.0,999.96130151
2026-04-15 12:00:00,74200.0,74519.0,73587.1,73843.8,1030.9549676
2026-04-15 16:00:00,73841.4,75285.7,73756.1,75006.2,903.46896176
2026-04-15 20:00:00,75006.2,75429.9,74505.3,74812.5,697.50440434
2026-04-16 00:00:00,74812.5,75255.4,74447.3,74886.4,539.53560541
2026-04-16 04:00:00,74886.5,75171.9,74628.5,74701.2,505.70440585
2026-04-16 08:00:00,74701.3,74904.9,74285.7,74580.7,1589.72632892
2026-04-16 12:00:00,74580.7,75014.6,73302.8,74701.6,1805.87621067
2026-04-16 16:00:00,74701.6,75411.7,73914.5,75347.0,845.89391106
2026-04-16 20:00:00,75347.0,75535.0,74792.4,75147.0,388.7734519
2026-04-17 00:00:00,75147.0,75157.5,74537.4,74617.8,299.33994768
2026-04-17 04:00:00,74617.9,75088.6,74550.0,75072.9,1487.04709786
2026-04-17 08:00:00,75073.0,76400.2,74983.2,75588.2,3384.60300976
2026-04-17 12:00:00,75588.3,78044.1,75534.5,77781.3,4399.89714402
2026-04-17 16:00:00,77781.3,78344.3,77000.0,77397.5,2580.65982065
2026-04-17 20:00:00,77398.6,77610.0,76901.9,77073.6,435.34601388
2026-04-18 00:00:00,77073.6,77415.3,76967.8,77009.9,476.27939744
2026-04-18 04:00:00,77009.9,77266.1,76875.0,76986.7,573.51314444
2026-04-18 08:00:00,76986.6,77040.4,75780.9,76050.0,1270.55928411
2026-04-18 12:00:00,76050.1,76367.9,75801.0,76171.6,454.66157441
2026-04-18 16:00:00,76171.7,76218.7,75442.0,75649.7,666.81118936
2026-04-18 20:00:00,75649.7,75899.9,75592.1,75699.1,262.07162454
2026-04-19 00:00:00,75699.0,75849.5,75363.6,75516.6,310.41232882
2026-04-19 04:00:00,75516.6,75783.5,74889.7,75235.0,852.72531225
2026-04-19 08:00:00,75235.1,75642.2,74926.0,75601.1,689.04718785
2026-04-19 12:00:00,75601.1,76248.7,75393.0,75851.1,755.23068938
2026-04-19 16:00:00,75851.1,75862.5,74600.0,74965.9,671.75096155
2026-04-19 20:00:00,74965.9,74967.9,73759.5,73806.1,1194.37389837
2026-04-20 00:00:00,73808.0,74750.0,73717.9,74630.7,707.91518357
2026-04-20 04:00:00,74630.7,75579.7,74110.0,74831.1,998.7605576
2026-04-20 08:00:00,74831.2,75399.0,74615.3,75194.8,1528.14532167
