timestamp,open,high,low,close,volume
2026-07-11 12:30:00,64184.8,64184.9,64152.7,64157.9,63.06019273
2026-07-11 12:45:00,64158.0,64204.0,64157.9,64199.9,13.10459556
2026-07-11 13:00:00,64200.0,64211.9,64182.9,64200.3,21.27055313
2026-07-11 13:15:00,64200.4,64224.2,64183.7,64211.4,19.85569667
2026-07-11 13:30:00,64211.3,64276.5,64208.8,64252.9,61.08070127
2026-07-11 13:45:00,64253.0,64275.6,64250.0,64250.0,29.98574891
2026-07-11 14:00:00,64250.1,64287.0,64250.0,64278.4,30.48831574
2026-07-11 14:15:00,64278.5,64460.7,64278.4,64394.4,179.36964872
2026-07-11 14:30:00,64394.4,64520.2,64394.4,64430.1,168.96400657
2026-07-11 14:45:00,64429.8,64439.7,64349.4,64360.1,26.55912866
2026-07-11 15:00:00,64360.2,64500.0,64353.7,64470.3,30.69201693
2026-07-11 15:15:00,64466.6,64482.1,64415.4,64435.3,20.27019157
2026-07-11 15:30:00,64435.3,64462.2,63900.0,64103.6,382.14716366
2026-07-11 15:45:00,64106.1,64199.9,64008.3,64175.2,62.06419528
2026-07-11 16:00:00,64175.2,64221.7,64087.3,64191.2,20.91682665
2026-07-11 16:15:00,64191.2,64239.7,64145.7,64222.3,23.8924486
2026-07-11 16:30:00,64222.3,64279.0,64117.9,64148.1,27.03661331
2026-07-11 16:45:00,64148.1,64180.0,64107.7,64179.9,15.30997712
2026-07-11 17:00:00,64180.0,64234.9,64162.1,64206.8,12.38198236
2026-07-11 17:15:00,64206.2,64307.6,64188.8,64307.5,15.05361929
2026-07-11 17:30:00,64307.6,64404.7,64307.5,64362.0,22.63855815
2026-07-11 17:45:00,64362.0,64389.7,64320.3,64323.7,13.27188011
2026-07-11 18:00:00,64323.4,64347.8,64292.2,64314.7,21.78041162
2026-07-11 18:15:00,64314.7,64399.4,64314.7,64347.5,6.18586902
2026-07-11 18:30:00,64347.6,64377.7,64329.2,64365.1,18.27407566
2026-07-11 18:45:00,64365.1,64365.1,64296.8,64333.8,3.53617894
2026-07-11 19:00:00,64333.8,64333.8,64292.9,64324.4,13.93193396
2026-07-11 19:15:00,64324.5,64348.2,64237.7,64237.7,15.5661751
2026-07-11 19:30:00,64237.7,64287.5,64234.0,64272.4,33.99651466
2026-07-11 19:45:00,64272.4,64295.2,64264.3,64289.2,1.99445144
2026-07-11 20:00:00,64289.2,64352.9,64289.1,64324.5,4.80545806
2026-07-11 20:15:00,64324.5,64362.6,64324.4,64354.5,3.32922352
2026-07-11 20:30:00,64354.8,64464.9,64343.1,64417.0,8.2209945
2026-07-11 20:45:00,64418.0,64425.4,64364.7,64385.0,14.02941066
2026-07-11 21:00:00,64385.0,64432.7,64355.2,64355.2,7.47195382
2026-07-11 21:15:00,64355.2,64398.8,64354.0,64368.4,4.02941411
2026-07-11 21:30:00,64368.4,64378.7,64337.3,64353.9,5.14572466
2026-07-11 21:45:00,64354.0,64387.5,64338.2,64355.6,2.7999744
2026-07-11 22:00:00,64355.6,64429.8,64333.1,64360.5,12.26535766
2026-07-11 22:15:00,64360.5,64362.9,64204.9,64245.9,16.5902185
2026-07-11 22:30:00,64250.0,64304.6,64178.1,64210.6,12.11738703
2026-07-11 22:45:00,64210.6,64225.0,64149.0,64200.5,9.85901405
2026-07-11 23:00:00,64200.5,64253.6,64090.9,64138.1,14.96749948
2026-07-11 23:15:00,64138.1,64188.6,63821.3,63932.8,73.11642906
2026-07-11 23:30:00,63932.8,63967.1,63821.1,63959.2,40.39143895
2026-07-11 23:45:00,63959.2,64025.2,63817.2,63817.2,23.55194367
2026-07-12 00:00:00,63817.3,63912.0,63785.9,63796.7,29.65742541
2026-07-12 00:15:00,63796.7,63908.0,63766.7,63833.1,36.94954427
2026-07-12 00:30:00,63832.5,63862.6,63705.1,63795.6,30.71581369
2026-07-12 00:45:00,63795.7,63872.3,63764.4,63830.2,16.57962177
2026-07-12 01:00:00,63830.2,63989.5,63813.4,63922.6,17.63915494
2026-07-12 01:15:00,63920.6,64000.0,63896.7,63943.7,19.58775245
2026-07-12 01:30:00,63943.7,64170.9,63928.7,64156.4,47.78002219
2026-07-12 01:45:00,64161.6,64170.0,64096.8,64134.4,5.13552318
2026-07-12 02:00:00,64134.4,64134.4,64028.9,64058.3,13.58694759
2026-07-12 02:15:00,64058.3,64135.1,64051.0,64117.3,16.18477993
2026-07-12 02:30:00,64117.3,64127.7,64070.8,64089.9,12.52697506
2026-07-12 02:45:00,64089.8,64130.0,64069.6,64084.4,18.95337216
2026-07-12 03:00:00,64082.7,64134.2,64037.3,64108.4,15.41797246
2026-07-12 03:15:00,64108.4,64162.0,64108.4,64143.0,11.66898153
2026-07-12 03:30:00,64143.1,64222.1,64139.6,64179.9,22.46862625
2026-07-12 03:45:00,64179.8,64228.7,64161.6,64228.6,18.1321201
2026-07-12 04:00:00,64228.7,64248.2,64176.1,64182.3,12.56193366
2026-07-12 04:15:00,64182.3,64217.3,64072.7,64080.8,21.67702568
2026-07-12 04:30:00,64080.8,64084.0,63943.5,64034.6,21.90394236
2026-07-12 04:45:00,64034.5,64034.6,63958.1,63999.9,13.12192216
2026-07-12 05:00:00,64000.0,64025.2,63989.7,63995.8,12.78910315
2026-07-12 05:15:00,63995.9,63995.9,63911.5,63918.3,18.88933899
2026-07-12 05:30:00,63918.2,63989.2,63910.0,63976.8,12.05411747
2026-07-12 05:45:00,63976.9,64000.0,63964.6,63964.7,13.79835982
2026-07-12 06:00:00,63964.7,63964.7,63735.8,63754.4,57.88127303
2026-07-12 06:15:00,63754.3,63792.1,63643.2,63677.1,66.3867071
2026-07-12 06:30:00,63677.1,63784.9,63650.0,63782.1,38.64122218
2026-07-12 06:45:00,63782.0,63814.5,63721.8,63770.3,22.84809657
2026-07-12 07:00:00,63770.3,63831.5,63741.5,63826.8,14.77309865
2026-07-12 07:15:00,63826.8,63898.0,63808.8,63866.7,38.19696653
2026-07-12 07:30:00,63871.9,63896.3,63858.9,63873.4,19.92360044
2026-07-12 07:45:00,63873.4,63911.5,63856.7,63891.3,24.28120615
2026-07-12 08:00:00,63891.2,64107.5,63891.2,64053.4,142.67077354
2026-07-12 08:15:00,64054.5,64099.9,63980.1,63992.7,33.7642514
2026-07-12 08:30:00,63992.7,64013.7,63992.7,64013.7,12.26852366
2026-07-12 08:45:00,64013.7,64013.7,63930.4,63984.8,12.08054098
2026-07-12 09:00:00,63984.9,63993.0,63889.1,63889.1,23.43254462
2026-07-12 09:15:00,63889.0,63889.1,63774.5,63838.1,30.47506894
2026-07-12 09:30:00,63838.2,64052.0,63838.1,64010.7,35.51176021
2026-07-12 09:45:00,64010.7,64021.1,63956.2,63956.2,41.82842507
2026-07-12 10:00:00,63956.3,63956.3,63896.1,63936.3,13.31880658
2026-07-12 10:15:00,63936.3,63944.2,63873.3,63873.4,105.9957012
2026-07-12 10:30:00,63873.4,63909.5,63838.3,63852.6,176.71593989
2026-07-12 10:45:00,63852.6,63890.6,63832.6,63859.4,123.12512327
2026-07-12 11:00:00,63859.6,63920.9,63826.0,63848.2,12.4224457
2026-07-12 11:15:00,63848.2,63921.5,63848.2,63921.5,8.21722072
2026-07-12 11:30:00,63921.6,64042.8,63921.6,64009.2,34.63521958
2026-07-12 11:45:00,64009.3,64030.0,63996.1,64025.0,11.5245828
2026-07-12 12:00:00,64025.1,64136.0,63977.6,64106.4,30.96985546
2026-07-12 12:15:00,64106.4,64129.0,64026.2,64065.0,23.40502155
2026-07-12 12:30:00,64065.0,64078.0,64008.2,64028.2,16.55368176
2026-07-12 12:45:00,64028.2,64061.4,63992.9,64027.0,13.04400578
2026-07-12 13:00:00,64027.0,64062.1,64004.4,64041.1,12.83273176
2026-07-12 13:15:00,64041.0,64100.0,64016.1,64044.4,17.14189244
2026-07-12 13:30:00,64044.5,64087.5,64039.6,64044.1,9.15641688
2026-07-12 13:45:00,64044.2,64046.7,63998.3,64028.5,26.3540089
2026-07-12 14:00:00,64028.6,64041.4,63959.7,63978.4,21.84547433
2026-07-12 14:15:00,63978.4,64000.2,63965.5,64000.1,12.39534005
2026-07-12 14:30:00,64000.1,64088.3,64000.1,64075.8,14.90987029
2026-07-12 14:45:00,64075.7,64296.1,64075.0,64209.0,58.44990107
2026-07-12 15:00:00,64209.0,64267.0,64157.1,64199.3,31.42836056
2026-07-12 15:15:00,64199.3,64250.2,64139.1,64229.4,23.13404192
2026-07-12 15:30:00,64229.3,64247.0,64127.5,64150.7,24.49753786
2026-07-12 15:45:00,64150.7,64214.3,64135.6,64180.1,22.6157832
2026-07-12 16:00:00,64180.1,64214.1,64044.7,64069.8,42.0888595
2026-07-12 16:15:00,64069.8,64183.9,64069.7,64181.7,34.65810255
2026-07-12 16:30:00,64181.7,64181.8,64108.4,64121.8,32.2178678
2026-07-12 16:45:00,64121.8,64179.5,64108.4,64179.5,11.67568232
2026-07-12 17:00:00,64179.4,64179.5,64134.8,64143.6,7.99380243
2026-07-12 17:15:00,64143.7,64170.8,64133.9,64134.5,5.95580254
2026-07-12 17:30:00,64134.5,64178.7,64118.7,64165.4,10.39694189
2026-07-12 17:45:00,64165.5,64170.7,64030.0,64084.2,17.0041861
2026-07-12 18:00:00,64084.2,64110.3,64029.7,64042.4,9.10735043
2026-07-12 18:15:00,64042.5,64095.7,64016.6,64063.8,7.81101475
2026-07-12 18:30:00,64063.8,64137.1,64063.8,64136.7,6.00951015
2026-07-12 18:45:00,64136.7,64151.1,64135.7,64150.6,6.88159084
2026-07-12 19:00:00,64150.7,64236.9,64150.6,64182.2,17.65904598
2026-07-12 19:15:00,64182.2,64215.3,64181.5,64211.4,7.70256013
2026-07-12 19:30:00,64211.4,64211.5,64153.2,64159.6,6.426928
2026-07-12 19:45:00,64159.6,64278.1,64159.6,64232.6,14.7175425
2026-07-12 20:00:00,64232.7,64260.1,64190.8,64196.9,11.16874644
2026-07-12 20:15:00,64197.0,64215.8,64179.1,64210.2,3.15448938
2026-07-12 20:30:00,64210.2,64227.9,64182.0,64221.7,9.12520098
2026-07-12 20:45:00,64221.7,64238.6,64197.6,64208.4,3.85971595
2026-07-12 21:00:00,64208.4,64240.5,64199.5,64213.1,16.26255108
2026-07-12 21:15:00,64213.1,64213.9,64092.9,64111.6,23.93591654
2026-07-12 21:30:00,64111.7,64111.7,64021.2,64058.2,32.53122237
2026-07-12 21:45:00,64058.2,64058.2,63900.0,63924.0,42.21606027
2026-07-12 22:00:00,63924.0,63924.0,63680.2,63797.5,108.51311759
2026-07-12 22:15:00,63797.4,63847.0,63673.8,63832.2,53.12634942
2026-07-12 22:30:00,63832.2,63875.2,63772.7,63780.0,20.9517029
2026-07-12 22:45:00,63780.0,63930.4,63709.6,63887.8,27.78222647
2026-07-12 23:00:00,63887.8,63920.2,63740.4,63827.2,39.25375808
2026-07-12 23:15:00,63826.4,63856.8,63792.1,63836.0,12.26021707
2026-07-12 23:30:00,63835.9,63869.5,63754.6,63820.6,22.62581446
2026-07-12 23:45:00,63820.6,63831.8,63732.7,63785.6,26.74965726
2026-07-13 00:00:00,63785.7,64298.8,63727.9,64298.8,118.39229355
2026-07-13 00:15:00,64299.0,64424.9,64171.9,64186.3,72.45883952
2026-07-13 00:30:00,64186.4,64210.6,63558.1,63787.6,150.39567843
2026-07-13 00:45:00,63786.7,64113.7,63779.6,64072.6,68.43910066
2026-07-13 01:00:00,64072.3,64072.3,63664.1,63859.1,77.48550917
2026-07-13 01:15:00,63857.1,63988.0,63683.7,63720.6,93.70651376
2026-07-13 01:30:00,63719.9,63773.9,63532.7,63700.1,65.46871635
2026-07-13 01:45:00,63700.2,63704.1,63400.0,63414.9,139.65726703
2026-07-13 02:00:00,63415.0,63451.7,63225.7,63417.1,126.81827984
2026-07-13 02:15:00,63417.1,63542.6,63371.3,63468.7,108.10546439
2026-07-13 02:30:00,63468.8,63499.6,63376.9,63462.9,54.82832608
2026-07-13 02:45:00,63462.9,63474.6,63345.0,63376.1,24.44729412
2026-07-13 03:00:00,63376.1,63380.0,62892.7,63025.0,176.64355153
2026-07-13 03:15:00,63024.9,63120.2,62800.0,63064.1,113.48294143
2026-07-13 03:30:00,63064.2,63068.9,62741.5,62821.6,132.74706149
2026-07-13 03:45:00,62824.1,62876.1,62800.0,62810.7,51.49115464
2026-07-13 04:00:00,62810.7,62874.7,62687.6,62822.3,99.82683337
2026-07-13 04:15:00,62822.3,62906.4,62822.3,62879.4,38.89236689
2026-07-13 04:30:00,62879.3,62879.4,62621.7,62725.5,108.51978355
2026-07-13 04:45:00,62725.5,62783.4,62663.2,62677.4,67.78891177
2026-07-13 05:00:00,62677.4,62911.7,62503.5,62811.5,168.63881555
2026-07-13 05:15:00,62811.5,62845.5,62617.7,62640.6,56.66574505
2026-07-13 05:30:00,62640.6,62820.0,62565.7,62804.2,52.14793958
2026-07-13 05:45:00,62804.1,62830.2,62768.7,62798.3,25.59522602
2026-07-13 06:00:00,62799.0,62870.7,62738.4,62751.3,26.37519275
2026-07-13 06:15:00,62751.2,62846.5,62710.6,62844.3,22.01135929
2026-07-13 06:30:00,62844.4,62874.0,62761.6,62843.7,14.68077047
2026-07-13 06:45:00,62843.7,62878.0,62788.8,62799.9,30.03643255
2026-07-13 07:00:00,62799.9,62878.1,62748.5,62816.1,53.96578617
2026-07-13 07:15:00,62816.2,63004.4,62790.3,62962.8,68.28717195
2026-07-13 07:30:00,62962.8,63057.0,62914.6,62978.6,182.25651851
2026-07-13 07:45:00,62978.5,63076.3,62965.0,62991.0,145.29124345
2026-07-13 08:00:00,62991.1,63061.6,62937.2,63039.0,141.91386895
2026-07-13 08:15:00,63039.0,63098.4,62977.0,63087.5,200.31395226
2026-07-13 08:30:00,63088.9,63125.8,63001.6,63125.7,336.77636952
2026-07-13 08:45:00,63125.7,63285.0,63125.7,63214.4,274.76030094
2026-07-13 09:00:00,63214.5,63214.5,63139.4,63159.9,180.99375132
2026-07-13 09:15:00,63160.0,63160.0,63102.5,63122.2,21.45052231
2026-07-13 09:30:00,63122.1,63126.5,63094.2,63111.9,26.37070686
2026-07-13 09:45:00,63112.0,63119.7,63092.4,63105.2,18.22361998
2026-07-13 10:00:00,63105.3,63108.3,63075.4,63085.8,43.83115247
2026-07-13 10:15:00,63085.8,63156.1,63080.7,63083.4,159.92690281
2026-07-13 10:30:00,63083.5,63122.1,62901.8,62933.2,165.19460379
2026-07-13 10:45:00,62933.1,62976.4,62866.0,62870.5,59.5395829
2026-07-13 11:00:00,62870.5,63138.2,62870.5,63080.6,49.64041794
2026-07-13 11:15:00,63080.6,63096.0,62990.5,63019.2,190.20224457
2026-07-13 11:30:00,63019.1,63019.1,62945.3,62959.1,268.14536891
2026-07-13 11:45:00,62959.1,62959.1,62891.4,62895.8,231.56774581
2026-07-13 12:00:00,62895.8,62971.3,62800.1,62840.1,121.73586502
2026-07-13 12:15:00,62840.1,62883.1,62720.2,62740.9,79.53255471
2026-07-13 12:30:00,62740.9,62782.8,62574.7,62613.3,77.96371855
2026-07-13 12:45:00,62613.3,62667.7,62572.1,62624.1,38.30313315
2026-07-13 13:00:00,62624.1,62666.3,62514.9,62519.5,66.20852715
2026-07-13 13:15:00,62519.6,62589.0,62381.5,62523.3,143.66402191
2026-07-13 13:30:00,62523.3,62769.7,62260.0,62336.3,212.37483078
2026-07-13 13:45:00,62336.1,62406.9,62164.2,62325.1,243.39615862
2026-07-13 14:00:00,62325.2,62425.1,62266.6,62421.8,118.66197768
2026-07-13 14:15:00,62421.7,62656.6,62108.0,62561.7,230.50936649
2026-07-13 14:30:00,62561.7,62695.1,62464.7,62627.7,1027.47927791
2026-07-13 14:45:00,62627.6,62801.1,62584.9,62799.9,129.19557299
2026-07-13 15:00:00,62799.9,62866.3,62691.2,62795.3,129.09080019
2026-07-13 15:15:00,62794.2,62986.5,62786.3,62817.8,74.55395353
